2.03,6,0.96
3.23,7,0
3.71,5,1.92
5.87,2,0.96
7.07,4,0
7.31,3,0
7.55,2,1.2
9.71,6,0.96
10.91,7,0
11.39,5,1.92
13.55,4,0.96
14.75,3,0
14.99,2,0
15.23,3,1.44
17.39,7,0
17.87,7,0
18.35,7,0
18.83,7,0
19.31,7,0
19.79,7,0
20.27,7,0
20.75,7,0
21.23,2,0
21.71,2,0
22.19,2,0
22.67,2,0
23.15,2,0
23.63,2,0
24.11,2,0
24.59,2,0
25.07,6,0
25.55,6,0
26.03,6,0
26.51,6,0
26.99,6,0
27.47,6,0
27.95,6,0
28.43,6,0
28.91,3,0
29.39,3,0
29.87,3,0
30.35,3,0
30.83,3,0
31.31,3,0
31.79,3,0
32.27,3,0
32.75,7,0
32.99,6,0
33.23,7,0
33.47,6,0
33.71,7,0
33.95,6,0
34.19,7,0
34.43,6,0
34.67,7,0
34.91,6,0
35.15,7,0
35.39,6,0
35.63,7,0
35.87,6,0
36.11,7,0
36.35,6,0
36.59,2,0
36.83,3,0
37.07,2,0
37.31,3,0
37.55,2,0
37.79,3,0
38.03,2,0
38.27,3,0
38.51,2,0
38.75,3,0
38.99,2,0
39.23,3,0
39.47,2,0
39.71,3,0
39.95,2,0
40.19,3,0
40.43,7,0
40.67,5,0
40.91,7,0
41.15,5,0
41.39,7,0
41.63,5,0
41.87,7,0
42.11,5,0
42.35,7,0
42.59,5,0
42.83,7,0
43.07,5,0
43.31,7,0
43.55,5,0
43.79,7,0
44.03,5,0
44.27,2,0
44.51,4,0
44.75,2,0
44.99,4,0
45.23,2,0
45.47,4,0
45.71,2,0
45.95,4,0
46.19,2,0
46.43,4,0
46.67,2,0
46.91,4,0
47.15,2,0
47.39,4,0
47.63,2,0
47.87,4,0
48.11,2,0
48.59,3,0
49.07,3,0
49.55,3,0
49.79,3,0
50.27,2,0
50.51,4,0
50.75,2,0
50.99,2,0
51.47,4,0
51.71,2,0
51.95,3,0
52.43,5,0
52.91,5,0
53.39,5,0
53.63,5,0
54.11,5,0
54.35,7,0
54.59,5,0
54.83,5,0
55.31,7,0
55.55,5,0
55.79,7,0
56.27,4,0
56.75,4,0
57.23,4,0
57.47,4,0
57.95,4,0
58.19,2,0
58.43,4,0
58.67,4,0
59.15,2,0
59.39,3,0
59.63,2,0
60.11,6,0
60.59,6,0
61.07,7,0
61.31,7,0
61.79,7,0
62.03,6,0
62.27,5,0
62.75,5,0
62.99,5,0
63.23,6,0
63.47,7,0
63.95,1,0
64.43,1,0
64.91,1,0
65.15,1,0
65.63,1,0
65.87,3,0
66.11,1,0
66.35,1,0
66.83,1,0
66.83,3,0
67.31,8,0
67.79,8,0
68.27,8,0
68.75,8,0
68.99,8,0
69.47,8,0
69.71,6,0
69.95,8,0
70.19,8,0
70.67,8,0
70.67,6,0
71.15,1,0
71.63,1,0
72.11,1,0
72.59,1,0
72.83,1,0
73.31,1,0
73.55,3,0
73.79,1,0
74.03,1,0
74.51,1,0
74.51,4,0
74.99,5,0
75.23,7,0
75.47,5,0
75.71,7,0
75.95,5,0
76.19,7,0
76.67,6,0
77.15,6,0
77.63,6,0
78.11,6,0
78.35,5,0
78.35,7,0
78.83,4,0
79.07,3,0
79.31,4,0
79.79,4,0
80.03,3,0
80.27,4,0
80.75,4,0
80.99,3,0
81.23,4,0
81.71,4,0
81.95,3,0
82.19,4,0
82.67,5,0
82.91,6,0
83.15,5,0
83.63,5,0
83.87,6,0
84.11,5,0
84.59,5,0
84.83,6,0
85.07,5,0
85.55,5,0
85.79,6,0
86.03,5,0
86.51,4,0
87.23,4,0
87.59,3,0
88.43,7,0
88.67,5,0
88.91,6,0
89.15,6,0
89.51,6,0
89.87,5,0
90.11,7,0
90.47,6,0
91.31,2,0
91.67,2,0
92.03,4,0
92.27,4,0
92.51,3,0
92.75,2,0
92.99,3,0
93.47,4,0
93.95,2,0
94.67,6,0
95.63,6,0
95.87,6,0
96.11,6,0
96.35,5,0
96.59,6,0
96.83,6,0
97.31,3,0
97.67,2,0
97.91,2,0
98.15,4,0
98.39,4,0
98.63,3,0
98.99,3,0
99.35,6,0
99.59,6,0
99.83,7,0
99.95,6,0
100.91,7,0
101.39,5,0
101.87,6,0
