0.21,7,0
0.49,7,0
0.63,6,0
0.91,5,0
1.331,6,0
1.611,7,0
1.892,6,0
2.172,7,0
2.452,4,0
2.733,3,0
2.873,2,0
3.153,3,0
3.574,3,0
3.854,3,0
4.135,3,0
4.695,6,0
4.976,5,0
5.116,6,0
5.396,6,0
5.817,7,0
6.097,5,0
6.378,7,0
6.658,5,0
6.938,4,0
7.219,3,0
7.359,4,0
7.639,3,0
8.06,2,0
8.34,4,0
8.621,4,0
8.761,3,0
8.901,2,0
9.041,3,0
9.181,4,0
9.181,1,0
10.023,7,0
10.303,5,0
10.303,7,0
11.424,6,0
11.845,6,0
12.266,6,0
12.546,8,0
13.667,1,0
13.667,3,0
14.509,3,0
14.789,4,0
15.91,3,0
16.331,3,0
16.752,3,0
17.032,2,0
17.172,3,0
17.452,4,0
17.733,2,0.28
18.153,8,0
18.434,7,0
18.574,6,0
18.714,5,0
18.995,5,0
19.135,6,0
19.275,7,0
19.555,7,0
19.836,5,0
20.116,6,0
20.396,7,0
20.677,6,0
20.817,5,0
21.097,6,0
21.238,5,0
21.378,6,0
21.518,5,0
21.518,7,0
22.079,5,0
22.079,7,0
22.639,1,0
22.639,3,0
22.92,4,0
23.06,3,0
23.34,2,0
23.34,3,0
24.322,2,0
24.322,3,0
24.882,1,0
24.882,4,0
25.303,1,0
25.303,3,0
25.724,1,0
25.724,2,0
26.004,2,0.28
26.565,3,0.28
27.125,1,0
27.125,4,0
27.686,1,0
27.686,4,0
28.247,1,0
28.247,4,0
28.808,1,0
28.808,4,0
29.088,3,0
29.368,8,0
29.368,5,0
29.929,5,0
29.929,8,0
30.49,8,0
30.49,5,0
31.051,8,0
31.051,5,0
31.331,6,0
31.611,1,0
31.611,3,0
32.172,1,0
32.172,3,0
32.733,1,0
32.733,3,0
33.294,1,0
33.294,3,0
33.574,2,0
33.854,8,0
33.854,6,0
34.415,8,0
34.415,6,0
34.976,8,0
34.976,6,0
35.256,8,0
35.537,8,0
35.537,6,0
35.817,7,0
35.957,7,0
36.097,1,0
36.097,4,0
36.658,1,0
36.658,3,0
37.219,1,0
37.219,2,0
37.78,1,0
37.78,2,0
38.06,3,0
38.34,8,0
38.34,7,0
38.901,6,0
38.901,8,0
39.462,5,0
39.462,8,0
40.023,8,0
40.023,5,0
40.303,6,0
40.583,1,0
40.583,3,0
41.144,1,0
41.144,2,0
41.144,4,0
41.705,1,0
41.705,3,0
42.266,1,0.28
42.266,3,0
42.546,3,0
42.826,2,0
42.826,3,0
43.107,2,0
43.107,3,0
43.387,2,0
43.387,3,0
43.667,2,0
43.667,3,0
43.948,3,0
43.948,4,0
44.228,3,0
44.228,4,0
44.509,3,0
44.509,4,0
44.789,2,0
44.929,2,0
45.069,3,0
45.35,2,0
45.63,3,0
45.91,2,0
46.331,3,0
46.611,3,0
46.752,2,0
47.312,6,0
47.593,7,0
47.873,6,0
48.153,6,0
48.574,5,0
48.854,7,0
48.995,7,0
49.275,6,0
49.555,3,0
49.836,2,0
50.116,3,0
50.396,4,0
50.817,3,0
51.097,4,0
51.238,3,0
51.798,5,0
52.079,7,0
52.359,5,0
52.639,7,0
52.92,6,0
53.2,6,0
53.34,5,0
53.621,6,0
53.761,6,0
54.041,1,0
54.602,1,0
55.163,1,0
55.443,3,0
55.724,1,0
56.284,8,0
56.845,8,0
57.406,8,0
57.967,8,0
58.247,6,0
58.527,1,0
59.088,1,0
59.649,1,0
60.21,1,0
60.49,2,0
60.77,8,0
61.331,8,0
61.892,8,0
62.452,8,0
63.013,2,0
63.153,3,0
63.294,4,0
63.434,2,0
63.714,2,0
63.854,3,0
64.555,2,0
64.695,3,0
64.836,4,0
64.976,3,0
65.256,7,0
65.396,6,0
65.537,5,0
65.677,6,0
65.957,6,0
66.097,5,0
66.658,5,0
66.938,5,0
67.219,6,0
67.499,4,0
67.639,3,0
67.78,2,0
67.92,3,0
68.2,3,0
68.34,4,0
68.901,3,0
69.181,3,0
69.742,1,0
70.023,1,0
70.303,8,0
70.583,8,0
70.864,1,0
71.144,8,0
71.424,1,0
71.705,8,0
71.985,6,0
72.266,6,0
72.406,5,0
72.686,6,0
72.826,5,0
73.667,3,0
73.808,4,0
73.948,3,0
74.088,4,0
74.228,2,0
74.228,4,0
74.509,2,0
74.509,4,0
74.649,3,0
75.069,2,0
75.069,3,0
75.91,3,0
76.051,4,0
76.191,3,0
76.331,2,0
76.471,6,0
76.471,7,0
76.892,6,0
76.892,7,0
77.312,6,0
77.312,7,0
78.153,6,0.281
78.714,8,0
78.714,3,0
78.995,8,0
78.995,3,0
79.275,8,0
79.275,3,0
79.555,8,0
79.555,3,0
79.836,8,0
79.836,3,0
80.116,6,0.561
80.957,4,0
80.957,3,0
81.238,2,0
81.518,4,0
81.518,3,0
81.798,2,0
82.079,4,0
82.499,3,0
82.639,4,0
82.639,2,0
83.2,5,0
83.2,6,0
83.481,7,0
83.761,5,0
83.761,6,0
84.041,6,0
84.322,5,0
84.742,7,0
84.882,5,0
84.882,7,0
85.163,6,0
85.443,2,0
85.443,3,0
85.724,4,0
86.004,2,0
86.004,3,0
86.284,4,0
86.565,2,0
86.985,4,0
87.125,2,0
87.125,3,0
87.686,6,0
87.686,5,0
87.967,7,0
88.247,6,0
88.247,5,0
88.527,7,0
88.808,6,0
89.088,6,0
89.228,5,0
89.368,6,0
89.649,6,0
89.929,1,0
89.929,2,0
90.49,1,0
90.49,2,0
91.051,1,0
91.051,2,0
91.331,3,0
91.611,1,0
91.611,2,0
92.172,8,0
92.172,6,0
92.733,8,0
92.733,6,0
93.294,8,0
93.294,6,0
93.574,7,0
93.854,8,0
93.854,6,0
94.415,1,0
94.415,2,0
94.976,1,0
94.976,3,0
95.537,1,0
95.537,4,0
96.097,1,0
96.097,2,0
96.378,3,0
96.658,8,0
96.658,6,0
97.219,8,0
97.219,7,0
97.78,8,0
97.78,5,0
98.34,8,0
98.34,7,0
98.901,5,0
