9.167,2,0
11.41,3,0
13.653,4,0
15.896,2,0
18.139,7,0
20.382,6,0
22.625,5,0
24.868,7,0
27.111,2,0
28.232,3,0
29.354,2,0
30.475,3,0
31.597,7,0
32.718,6,0
33.84,5,0
34.401,5,0
34.961,5,0
35.242,5,0
36.083,7,0
37.204,6,0
38.326,5,0
39.447,6,0
40.569,4,0
41.69,3,0
42.812,2,0
43.373,2,0
43.933,2,0
44.214,2,0
45.055,1,0
45.616,1,0
46.176,1,0
46.737,1,0
47.298,1,0
47.859,3,0
48.419,1,0
48.98,3,0
49.541,8,0
50.102,8,0
50.662,8,0
51.223,8,0
51.784,8,0
52.345,6,0
52.905,8,0
53.466,6,0
54.027,2,0
54.588,2,0
54.588,3,0
55.709,2,0
55.709,3,0
56.27,4,0
56.831,3,0
56.831,4,0
57.952,4,0
57.952,3,0
58.513,7,0
59.074,7,0
59.074,6,0
60.195,7,0
60.195,6,0
60.756,8,0
61.317,5,0
61.877,6,0
62.438,7,0
62.999,1,0
63.84,1,0
65.242,8,0
66.083,8,0
67.485,1,0
68.326,1,0
69.728,8,0
70.008,8,0
70.289,8,0
70.569,8,0
70.849,8,0
71.13,8,0
71.41,8,0
71.69,8,0
71.971,6,0
72.251,6,0
72.672,6,0
74.214,5,0
74.494,5,0
75.055,5,0
76.457,7,0
76.877,7,0
77.298,7,0
78.7,4,0
79.261,3,0
79.821,2,0
80.102,2,0
80.943,1,0
81.504,4,0
82.064,4,0
82.625,4,0
83.186,4,0
83.746,4,0
84.307,4,0
84.868,3,0
85.429,5,0
85.989,6,0
86.55,5,0
87.111,6,0
87.672,7,0
88.232,6,0
88.793,7,0
89.354,6,0
89.915,3,0
90.475,1,0
91.036,3,0
91.597,1,0
92.158,3,0
92.718,1,0
93.279,3,0
93.84,3,0
93.84,1,0
94.401,6,0
94.961,8,0
95.522,6,0
96.083,8,0
96.644,8,0
97.204,5,0
97.765,6,0
98.326,7,0
98.887,8,0
