0.484,1
0.656,3
0.827,1
0.827,3
0.999,3
1.17,1
1.341,3
1.513,3
1.513,1
1.684,3
1.856,1
2.027,2
2.199,1
2.37,3
2.541,2
2.627,4
2.713,2
2.799,4
2.884,1
3.056,3
3.227,6
3.399,8
3.57,8
3.741,6
3.913,8
4.084,8
4.256,6
4.427,8
4.599,8
4.599,7
4.77,5
4.941,7
5.113,8
5.113,5
5.284,7
5.456,5
5.627,8
5.627,7
5.799,5
5.97,3
5.97,6
6.141,1
6.313,2
6.399,4
6.484,2
6.57,4
6.656,6
6.827,8
6.999,7
7.084,5
7.17,7
7.256,5
7.341,1
7.513,2
7.684,3
7.77,4
7.856,3
7.941,4
8.027,8
8.199,7
8.37,6
8.456,5
8.541,6
8.627,5
8.713,1
8.884,8
9.056,1
9.227,8
9.399,1
9.484,8
9.57,1
9.656,8
9.741,1
9.827,8
9.913,1
9.999,8
10.084,1
11.456,1
11.456,6
11.456,3
11.456,8
12.827,2
12.827,4
12.999,3
12.999,1
13.341,2
13.341,4
13.684,1
13.684,3
13.856,2
13.856,4
14.199,1
14.199,3
14.199,6
14.199,8
15.57,5
15.57,7
15.741,6
15.741,8
16.084,5
16.084,7
16.427,6
16.427,8
16.599,7
16.599,5
16.941,3
17.113,2
17.284,4
17.37,3
17.456,2
17.627,3
17.799,4
17.97,2
18.056,3
18.141,4
18.313,7
18.484,6
18.656,5
18.741,6
18.827,7
18.999,5
19.17,6
19.341,7
19.427,6
19.513,5
19.684,8
19.856,1
20.027,8
20.199,1
20.37,8
20.456,1
20.541,8
20.627,1
20.713,8
20.799,1
20.884,8
20.97,1
21.056,8
21.913,6
21.913,3
22.084,3
22.17,6
22.256,3
22.341,6
22.427,2
22.599,3
22.77,2
22.77,1
22.941,3
23.113,2
23.284,4
23.456,2
23.456,1
23.627,4
23.799,3
23.97,2
24.141,3
24.141,1
24.313,2
24.484,3
24.656,4
24.656,1
24.827,1
24.827,4
24.999,3
25.17,7
25.341,6
25.513,8
25.513,7
25.684,6
25.856,5
26.027,6
26.199,8
26.199,5
26.37,6
26.541,7
26.713,6
26.884,5
26.884,8
27.056,6
27.227,7
27.399,6
27.399,8
27.57,6
27.57,8
27.741,7
27.913,2
28.084,3
28.256,1
28.256,8
28.427,4
28.599,2
28.77,4
28.941,1
28.941,8
29.113,3
29.284,5
29.456,7
29.627,1
29.627,8
29.799,5
29.97,7
30.141,1
30.141,8
30.313,1
30.313,8
30.484,7
30.656,5
30.827,7
30.999,7
30.999,5
31.17,6
31.341,5
31.513,6
31.684,7
31.684,5
31.856,6
32.027,3
32.027,4
32.199,3
32.199,2
32.37,5
32.37,6
32.541,6
32.541,7
32.713,1
32.713,8
32.884,6
32.884,3
33.056,1
33.056,8
33.399,2
33.57,3
33.741,3
33.913,2
34.084,4
34.256,2
34.341,4
34.513,4
34.599,2
34.77,4
34.941,3
35.113,3
35.284,2
35.456,4
35.627,2
35.713,3
35.884,3
35.97,2
36.141,7
36.313,6
36.484,6
36.656,7
36.827,6
36.999,6
37.084,5
37.256,5
37.341,6
37.513,5
37.684,6
37.856,6
38.027,5
38.199,6
38.37,7
38.456,6
38.627,6
38.713,7
38.884,3
39.056,2
39.227,2
39.399,4
39.57,3
39.741,4
39.827,2
39.999,2
40.084,4
40.256,6
40.427,7
40.599,7
40.77,5
40.941,6
41.113,5
41.199,6
41.37,6
41.456,5
41.627,2
41.799,4
41.97,2
42.141,4
42.313,3
42.399,4
42.484,3
42.57,4
42.656,3
42.741,4
42.827,3
42.913,4
42.999,1
42.999,3
43.256,6
43.256,8
43.513,3
43.513,1
44.37,1
44.541,8
44.541,3
44.541,6
44.884,8
44.884,6
44.884,3
45.227,8
45.227,3
45.227,6
45.399,1
45.57,3
45.57,6
45.741,8
45.913,1
45.913,6
45.913,3
46.084,8
46.256,8
46.256,6
46.256,3
46.427,6
46.427,3
46.599,8
46.599,3
