6.803,2
7.625,4
8.447,6
9.269,7
10.091,6
10.913,6
14.2,8
14.959,7
15.718,2
16.478,4
17.237,2
17.997,4
18.756,7
19.516,5
20.275,7
21.035,5
21.794,2
22.174,4
22.554,4
22.934,2
23.313,2
23.693,4
24.073,4
24.453,2
24.832,5
25.212,7
25.592,7
25.972,5
26.351,5
26.731,5
27.111,7
27.87,2
28.63,3
29.389,4
30.149,1
30.529,2
30.908,7
31.668,7
32.427,7
33.187,8
33.946,4
34.326,4
34.706,3
35.086,3
35.465,2
35.845,2
36.225,1
36.605,1
36.984,7
37.364,5
37.744,6
38.124,6
38.503,7
39.073,5
39.643,7
40.402,1
41.162,2
41.541,4
42.111,2
43.06,6
43.82,5
44.579,8
45.149,8
46.288,4
46.858,3
47.617,2
48.187,1
48.756,6
48.946,6
49.136,6
49.516,5
49.706,5
49.896,5
50.655,8
51.415,8
52.174,2
52.934,2
53.693,6
54.453,7
55.212,4
55.972,2
56.731,4
57.491,7
58.25,8
59.01,3
59.769,2
61.288,5
62.048,8
62.807,5
63.567,1
63.851,1
64.136,1
65.845,7
66.605,5
67.364,6
67.934,7
70.022,2
70.402,4
71.162,4
71.921,4
72.681,2
73.44,1
74.2,7
74.959,7
76.478,3
77.048,2
77.807,3
78.756,4
79.516,7
79.896,5
80.275,6
80.655,5
81.035,6
82.554,1
82.839,1
83.313,1
84.073,8
84.358,8
84.832,8
85.592,1
86.162,1
87.111,3
87.87,2
88.63,3
89.389,7
90.149,6
90.718,7
91.668,6
92.237,7
92.997,5
94.326,7
94.706,7
95.465,3
96.225,4
96.794,2
97.364,1
97.744,3
98.313,4
98.693,4
99.073,4
100.402,5
100.782,7
101.541,8
102.301,5
103.06,7
103.82,6
104.389,3
104.769,3
105.149,3
106.478,6
106.858,7
107.427,8
107.997,4
108.756,2
109.516,3
109.896,1
110.181,1
110.465,1
111.415,8
111.794,8
112.174,8
112.554,8
113.503,3
114.073,2
114.832,4
115.592,2
116.541,6
117.111,5
117.87,7
118.63,6
119.01,7
120.149,6
120.529,6
120.908,7
121.288,7
122.048,8
122.237,8
122.427,8
122.617,8
122.997,1
123.187,1
123.377,1
123.946,2
124.326,2
124.706,2
125.655,3
126.605,3
127.364,4
128.124,4
128.693,3
129.453,3
130.782,8
131.162,8
132.301,4
132.681,4
133.06,3
133.44,2
133.82,1
134.2,2
134.769,6
