7.988,2
8.475,4
8.719,3
9.207,4
9.451,3
9.695,2
9.939,2
10.427,3
10.67,4
11.89,7
12.378,5
12.622,6
13.109,7
13.597,7
13.841,6
15.305,1
15.792,4
16.158,3
16.524,2
16.768,2
17.744,6
18.475,7
18.719,7
19.695,3
20.427,2
20.67,2
21.646,4
22.378,3
22.622,3
23.597,7
24.329,6
24.573,6
25.548,7
26.036,6
26.28,5
26.524,7
27.256,4
27.5,3
27.866,4
28.231,2
28.475,4
28.963,7
29.207,6
29.451,5
29.939,7
30.183,5
30.67,8
34.329,2
34.573,4
34.817,2
35.061,2
38.231,7
38.475,5
38.719,7
38.963,7
42.134,1
42.378,1
42.622,1
42.866,1
46.036,8
46.28,8
46.524,8
46.768,8
47.012,5
47.5,4
47.744,2
48.475,4
48.719,2
49.207,5
49.695,6
50.183,7
50.67,5
51.402,4
51.89,3
52.378,2
52.622,2
53.109,4
54.329,5
54.573,7
55.792,5
56.28,6
56.524,5
56.768,8
57.744,2
58.109,2
58.475,4
58.719,4
59.939,6
60.427,6
60.67,7
60.67,5
61.158,5
61.158,7
61.646,5
61.646,7
62.134,5
62.134,7
62.987,4
63.353,3
63.597,2
64.329,2
64.573,3
65.305,4
65.548,4
66.524,7
67.256,5
67.5,5
68.231,7
68.475,7
69.207,6
69.451,6
70.427,4
70.914,4
71.402,4
71.89,7
72.134,5
72.866,5
73.109,7
73.841,2
74.329,2
74.817,8
75.305,8
75.792,3
76.28,3
76.768,4
77.012,4
77.5,1
78.231,3
78.719,7
78.963,7
79.451,2
79.939,2
80.427,2
80.914,2
81.89,7
82.378,7
82.866,7
83.353,7
83.841,7
84.329,3
84.573,3
86.28,7
86.524,5
86.768,7
87.012,5
87.256,7
87.5,6
87.744,5
87.987,6
88.231,7
88.475,6
88.719,5
89.207,3
89.451,2
89.695,3
89.939,2
90.427,2
90.67,3
90.914,3
91.402,4
91.646,4
92.134,2
92.378,2
93.841,8
