9.23,4
9.519,2
9.807,3
10.384,5
10.673,7
10.961,6
11.538,3
11.826,3
12.115,2
12.403,2
12.692,3
12.98,3
13.269,4
13.846,7
14.423,5
14.999,6
15.576,7
16.153,4
16.73,2
17.019,3
17.307,4
17.596,3
17.884,2
18.173,4
18.173,2
18.461,8
19.326,4
19.615,2
19.903,4
20.192,3
20.48,2
20.769,1
21.346,5
21.923,6
22.499,7
23.076,8
23.942,5
24.23,6
24.519,5
24.807,6
25.096,7
25.384,5
25.961,4
26.538,3
27.115,2
27.692,1
28.269,5
28.557,6
28.846,5
29.134,6
29.423,7
29.711,5
29.999,7
30.576,3
31.153,2
31.442,3
31.73,4
32.019,4
32.307,1
32.884,5
33.173,6
33.461,7
34.038,7
34.615,8
35.192,8
35.769,8
36.346,1
39.23,2
39.23,3
39.663,2
39.663,3
40.096,3
40.096,4
40.528,3
40.528,4
40.961,4
40.961,2
41.394,4
41.394,2
41.826,2
41.826,3
42.259,2
42.259,3
42.692,4
42.692,2
43.124,4
43.124,2
43.557,8
43.846,6
43.846,7
44.278,6
44.278,7
44.711,5
44.711,6
45.144,5
45.144,6
45.576,7
45.576,6
46.009,7
46.009,6
46.442,6
46.442,5
46.874,5
47.307,6
47.74,7
48.173,1
48.461,2
48.461,4
48.894,2
49.326,2
49.326,3
49.759,4
50.192,5
50.192,7
50.624,7
51.057,5
51.057,6
51.49,7
51.923,8
52.355,8
52.788,8
53.076,1
53.509,1
53.942,1
54.374,2
54.807,3
55.24,2
55.673,3
56.105,4
56.538,3
56.971,8
57.403,8
57.692,8
58.557,7
58.846,6
59.134,7
59.423,5
59.711,6
59.999,5
60.576,3
61.153,2
61.73,1
62.307,8
63.173,6
63.461,7
63.749,5
64.038,6
64.326,7
64.615,5
65.192,3
65.769,2
66.346,1
66.634,4
66.778,3
66.923,2
67.788,2
68.076,3
68.365,4
68.653,3
68.942,4
69.23,1
69.807,6
70.384,7
70.961,8
71.538,8
71.682,8
71.826,8
71.971,8
72.115,1
72.259,1
72.403,1
72.548,1
72.692,8
72.836,8
72.98,8
73.124,8
73.269,1
73.413,1
73.557,1
73.701,1
73.846,3
74.999,6
75.288,7
75.576,5
75.865,3
76.153,2
76.153,4
76.586,2
76.586,3
77.019,3
77.019,2
77.451,3
77.451,4
77.884,4
77.884,2
78.317,4
78.317,3
78.749,2
78.749,3
79.182,2
79.182,4
79.615,4
79.615,3
80.048,4
80.048,2
80.48,8
80.769,6
80.769,7
81.201,6
81.201,5
81.634,5
81.634,7
82.067,5
82.067,6
82.499,7
82.499,6
82.932,7
82.932,5
83.365,6
83.365,7
83.798,5
83.798,7
84.23,6
84.663,7
85.096,3
85.384,2
85.384,1
85.817,2
85.817,1
86.249,4
86.249,1
86.682,4
86.682,1
87.115,3
87.115,1
87.548,3
87.548,1
87.98,2
87.98,3
88.413,2
88.413,1
88.846,4
88.846,3
89.278,4
89.278,1
89.711,6
89.999,7
89.999,8
90.432,7
90.432,8
90.865,6
90.865,5
91.298,6
91.298,8
91.73,1
91.73,8
92.163,1
92.596,8
93.028,1
93.028,8
93.461,8
93.894,1
94.326,8
94.326,1
95.769,3
95.769,2
96.634,7
96.634,6
97.499,4
97.499,3
98.365,8
