6.803,2
7.214,3
7.625,4
8.447,6
8.858,7
8.858,5
9.269,7
9.68,8
10.091,6
10.091,5
10.502,8
10.913,6
10.913,7
14.2,1
14.389,5
14.579,5
14.769,6
14.864,7
15.054,6
15.149,7
15.339,8
15.718,2
15.908,3
16.098,4
16.478,4
16.668,3
16.858,2
17.237,2
17.427,3
17.617,4
17.997,4
18.187,3
18.377,2
18.756,7
18.946,6
19.136,5
19.516,5
19.706,6
19.896,7
20.275,7
20.465,6
20.655,5
21.035,5
21.225,6
21.415,7
21.794,2
21.794,4
21.984,3
22.174,2
22.174,4
22.554,2
22.554,4
22.744,3
22.934,2
22.934,4
23.313,2
23.313,4
23.503,3
23.693,2
23.693,4
24.073,2
24.073,4
24.263,3
24.453,2
24.453,4
24.832,5
24.832,7
25.022,6
25.212,5
25.212,7
25.592,5
25.592,7
25.782,6
25.972,5
25.972,7
26.351,3
26.541,4
26.731,7
26.826,6
27.111,2
27.396,6
27.681,3
27.87,2
28.25,4
28.345,3
28.535,3
28.82,2
29.01,3
29.2,2
29.389,4
29.579,2
29.769,4
29.864,3
30.054,1
30.244,1
30.434,3
30.624,3
30.718,4
30.908,7
31.098,6
31.288,5
31.383,6
31.573,7
31.858,6
32.048,5
32.237,6
32.427,7
32.617,5
32.807,7
32.902,6
33.092,8
33.282,8
33.472,6
33.946,4
34.136,2
34.326,4
34.421,3
34.611,3
34.896,2
35.086,3
35.275,2
35.465,4
35.655,2
35.845,4
35.94,3
36.13,1
36.32,1
36.51,3
36.7,3
36.794,4
36.984,7
37.174,5
37.364,7
37.459,6
37.649,6
37.934,5
38.124,6
38.313,5
38.503,2
38.503,4
38.788,2
38.788,4
39.073,2
39.073,4
39.358,5
39.358,7
39.643,5
39.643,7
40.402,8
40.782,8
41.162,5
41.351,6
41.541,7
41.921,5
42.111,7
42.681,7
42.87,6
43.06,5
43.44,6
43.63,5
43.82,6
44.01,7
44.2,5
44.389,6
44.579,8
45.149,1
46.288,4
46.668,4
46.858,3
47.427,7
47.617,5
48.187,1
48.756,6
48.946,7
49.136,6
49.516,4
49.706,3
49.896,2
50.086,3
50.655,8
50.845,8
51.225,8
51.415,8
51.794,4
51.794,2
52.174,2
52.459,2
52.554,3
52.934,2
53.218,6
53.313,5
53.693,6
53.978,1
54.073,1
54.453,1
54.737,8
54.832,8
55.212,8
55.592,4
55.782,3
55.972,2
56.162,3
56.351,4
56.541,2
56.731,4
57.111,5
57.491,2
57.87,6
58.25,3
58.82,6
59.01,5
59.2,6
59.389,7
59.579,8
59.769,6
60.149,5
60.339,7
60.718,2
60.908,3
61.098,4
61.288,4
61.668,1
62.048,8
62.427,1
62.807,8
63.187,1
63.567,5
63.567,8
63.851,5
63.851,8
64.136,5
64.136,8
64.326,3
65.465,5
65.845,7
66.225,4
66.605,1
66.984,5
67.364,6
67.744,3
67.934,1
68.313,5
68.503,6
68.693,8
69.073,8
69.453,8
70.022,2
70.212,3
70.402,8
71.162,5
71.541,1
71.921,4
72.301,7
72.681,2
73.06,8
73.44,3
73.82,5
74.2,6
74.579,2
74.959,8
76.478,3
77.048,4
77.427,5
77.807,6
78.377,2
78.756,3
79.136,8
79.516,2
79.896,5
80.275,3
80.655,7
81.035,4
81.794,2
82.174,4
82.554,5
82.554,8
82.839,8
82.839,5
83.124,8
83.124,7
83.313,8
83.313,5
83.598,8
83.598,6
83.883,8
83.883,7
84.073,8
84.073,5
84.358,8
84.358,7
84.643,8
84.643,5
84.832,8
85.212,1
85.592,1
85.592,3
85.877,1
86.162,1
87.111,5
87.87,2
88.25,4
88.63,3
89.389,8
89.769,5
90.149,6
90.529,5
90.718,7
91.288,5
91.668,1
92.048,2
92.237,3
92.617,4
92.997,8
94.326,7
94.516,6
94.706,5
95.465,3
95.845,2
96.225,4
96.605,4
96.794,2
97.364,8
97.744,3
98.124,4
98.313,2
98.693,1
99.073,3
100.402,5
100.592,6
100.782,7
101.541,8
101.921,6
102.301,4
102.491,2
102.681,4
102.87,2
103.06,4
103.25,2
103.44,4
103.63,2
103.725,4
103.82,2
103.915,4
104.01,2
104.105,4
104.2,2
104.389,1
104.769,3
105.149,1
106.478,6
106.668,6
106.858,7
107.427,8
107.997,4
108.377,3
108.756,7
109.136,5
109.516,8
109.896,2
109.896,4
110.181,2
110.181,4
110.465,4
110.465,2
111.415,1
111.794,1
112.174,8
112.554,8
112.934,4
113.503,3
114.073,7
114.453,5
114.832,4
115.212,6
115.592,7
115.972,2
116.541,4
117.111,6
117.491,2
117.87,6
118.25,4
118.63,1
118.82,2
119.01,1
119.579,6
119.959,5
120.149,6
120.339,5
120.529,6
120.908,3
121.288,4
121.668,2
122.048,8
122.237,8
122.237,6
122.427,8
122.617,8
122.617,6
122.997,1
123.187,1
123.187,3
123.377,1
123.946,2
124.326,2
124.706,2
125.086,4
125.655,6
126.225,2
126.605,3
126.984,8
127.364,4
127.744,3
128.124,7
128.503,4
128.693,3
129.073,6
129.453,3
130.592,1
130.782,1
130.972,1
131.162,1
132.111,5
132.301,7
132.491,6
132.681,5
133.06,3
133.44,2
133.82,1
134.2,2
134.769,6
