9.23,4
9.807,3
10.384,5
10.961,6
11.538,3
12.115,2
12.692,7
13.269,6
13.846,2
14.423,3
14.999,6
15.576,7
16.153,4
16.73,3
17.307,2
17.884,2
18.461,1
19.615,2
20.192,3
20.769,4
21.346,5
21.923,6
22.499,7
23.076,8
24.23,7
24.807,6
25.384,5
25.961,4
26.538,3
27.115,2
27.692,1
28.269,4
28.846,3
29.423,2
29.999,3
30.576,6
31.153,5
31.73,6
32.307,7
32.884,5
33.461,7
34.038,6
34.615,8
35.192,8
35.769,8
36.346,1
39.23,2
39.663,2
40.096,3
40.528,3
40.961,4
41.394,4
41.826,2
42.259,2
42.692,4
43.124,4
43.557,8
43.846,6
44.278,6
44.711,5
45.144,5
45.576,7
46.009,7
46.442,6
46.874,5
47.307,6
47.74,7
48.173,1
48.461,2
48.461,4
48.894,2
49.326,2
49.326,4
49.759,4
50.192,5
50.192,7
50.624,5
51.057,5
51.057,7
51.49,7
51.923,8
52.355,8
52.788,8
53.076,1
53.509,1
53.942,1
54.374,2
54.807,3
55.24,2
55.673,3
56.105,4
56.538,3
56.971,8
57.692,8
58.269,7
58.846,6
59.423,5
59.999,4
60.576,3
61.153,2
61.73,1
62.307,8
62.884,7
63.461,6
64.038,5
64.615,4
65.192,3
65.769,2
66.346,1
66.634,2
66.923,1
67.499,2
68.076,3
68.653,4
69.23,5
69.807,6
70.384,7
70.961,8
71.538,8
72.692,3
73.846,7
74.999,4
75.576,4
76.153,2
76.586,2
77.019,3
77.451,3
77.884,4
78.317,4
78.749,2
79.182,2
79.615,4
80.048,4
80.48,8
80.769,6
81.201,6
81.634,5
82.067,5
82.499,7
82.932,7
83.365,6
83.798,5
84.23,6
84.663,7
85.096,3
85.384,2
85.817,2
86.249,4
86.682,4
87.115,3
87.548,3
87.98,2
88.413,2
88.846,4
89.278,4
89.711,6
89.999,7
90.432,7
90.865,6
91.298,6
91.73,1
92.163,1
92.596,1
93.028,1
93.461,8
93.894,8
94.326,8
95.769,3
96.634,7
97.499,4
98.365,8
